Seller SKU	Product Name	Product ID	Product ID Type	Brand	Product Description	Product Type	Style Number	Update Delete	Standard Price	Manufacturer's Suggested Retail Price	Product Tax Code	Fulfillment Latency	Launch Date	Release Date	Restock Date	Quantity	Sale Price	Sale Start Date	Sale End Date	Max Aggregate Ship Quantity	Item Package Quantity	Offering Can Be Gift Messaged	Is Gift Wrap Available	Is Discontinued by Manufacturer?	Shipping-Template	Shipping Weight	Website Shipping Weight Unit Of Measure	Item Weight Unit Of Measure	Item Weight	Item Length Unit Of Measure	Item Length	Item Width	Item Height	Key Product Features1	Key Product Features2	Key Product Features3	Key Product Features4	Key Product Features5	Recommended Browse Nodes	Search Terms	Style Keyword1	Style Keyword2	Style Keyword3	Main Image URL	Other Image URL1	Other Image URL2	Other Image URL3	Other Image URL4	Other Image URL5	Other Image URL6	Swatch Image URL	Fulfillment Center ID	Package height	Package Width	Package Length	Package Length Unit Of Measure	Package Weight	Package Weight Unit Of Measure	Parentage	Parent SKU	Relationship Type	Variation Theme	CPSIA Warning Description	Cpsia Warning	Country of Origin	Style Name	Model Year	Closure Type	Department	Color	Color Map	Size	Material Fabric	Fur Description	Pattern Style	Occasion Lifestyle	Special Features	character	Sole Material	Heel Type	Shoe Height Map	Toe Style	Water Resistance Level	Lining Description
item_sku	item_name	external_product_id	external_product_id_type	brand_name	product_description	feed_product_type	model	update_delete	standard_price	list_price	product_tax_code	fulfillment_latency	product_site_launch_date	merchant_release_date	restock_date	quantity	sale_price	sale_from_date	sale_end_date	max_aggregate_ship_quantity	item_package_quantity	offering_can_be_gift_messaged	offering_can_be_giftwrapped	is_discontinued_by_manufacturer	merchant_shipping_group_name	website_shipping_weight	website_shipping_weight_unit_of_measure	item_weight_unit_of_measure	item_weight	item_length_unit_of_measure	item_length	item_width	item_height	bullet_point1	bullet_point2	bullet_point3	bullet_point4	bullet_point5	recommended_browse_nodes	generic_keywords	style_keywords1	style_keywords2	style_keywords3	main_image_url	other_image_url1	other_image_url2	other_image_url3	other_image_url4	other_image_url5	other_image_url6	swatch_image_url	fulfillment_center_id	package_height	package_width	package_length	package_length_unit_of_measure	package_weight	package_weight_unit_of_measure	parent_child	parent_sku	relationship_type	variation_theme	cpsia_cautionary_description	cpsia_cautionary_statement	country_of_origin	style_name	model_year	closure_type	department_name	color_name	color_map	size_name	material_type	fur_description	pattern_type	lifestyle	special_features	subject_character	sole_material	heel_type	height_map	toe_style	water_resistance_level	lining_description
zsl-taobang-men-taobang663-Grey-47	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Grey US 12 (EU 46)	6935409004127	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 discount women's shoes comfortable walking shoes best womens running shoe womens footwear online shopping shoes indoor cross trainers for running casual mens black shoes breathable slippers womens breathable shoes breathable waterproof shoes cushion in shoes shoe wear debby shoes sport shoes for women best brand of running shoes cheap shoes for sale inside shoes covered in shoes ladies shoes mens pointed toe shoes mens slip on black shoes dressing shoes for guys trekking sandals ladies boot shoes best cross trainers for men backpacking shoes modern shoes for ladies feet no shoes running shoes for me sneaker dress shoes how to cover shoes in glitter gray pumps discount hiking shoes running shoes womens best mid hiking shoes cheap gold heels mens casual shoes for sale training shoe brands	Mountaineering	running-minimal	engineer	http://img.hejiegm.cn/img/am/taobang663/05.jpg	http://img.hejiegm.cn/img/am/taobang663/06.jpg	http://img.hejiegm.cn/img/am/taobang663/07.jpg	http://img.hejiegm.cn/img/am/taobang663/08.jpg	http://img.hejiegm.cn/img/am/taobang663/09.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Grey	Grey	US 12  ( EU 46 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Grey-48	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Grey US 13 (EU 47)	6935409004134	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 best lightweight trainers top 2017 running shoes mens gym trainers womens black shoes running trainers womens buy sneakers red shoes mens driver loafer shoes ecco breathable shoes most comfortable running shoes 2017 low hiking shoes slippers to wear inside house best cross training shoes for women running shoes ranking new loafer shoes women's low hiking shoes what is cross training shoes for long distance running heels and pumps stretch shoes mens brown driving loafers high heel fashion boots shoes with cushioned heels black closed toe heels mens casual brown shoes ladies footwear sale discount mens shoes mens dress shoes sale comfortable women's shoes best crosstrainer shoes 2017 shoes for older women black casual shoes men cute shoes online womens gym trainers shoes with wheels	track-shoes	running-spikes	fisherman	http://img.hejiegm.cn/img/am/taobang663/05.jpg	http://img.hejiegm.cn/img/am/taobang663/06.jpg	http://img.hejiegm.cn/img/am/taobang663/07.jpg	http://img.hejiegm.cn/img/am/taobang663/08.jpg	http://img.hejiegm.cn/img/am/taobang663/09.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Grey	Grey	US 13  ( EU 47 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Grey-49	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Grey US 14 (EU 48)	6935409004141	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 most breathable sneakers driven shoes shoes for africa slip ons men white fabric shoes lightweight walking boots for men no shoes in house light breathable shoes light purple heels mens brown driving shoes best rated cross training shoes 2017 top running shoes 2015 loafers for men leave your footwear here bacteria shoes trendy booties ladies trainer shoes best light hiking boots wearing tight shoes naturalizer shoes camelot shoes mens dress shoes boots best backpacking shoes low profile running shoes buy driving shoes tall hiking boots men's top running shoes brands baseball shoes mens top running shoes wearing in shoes mens black formal shoes driving shoes brands best men's hiking shoes mens trail boots ballet shoes shoes for gym training mens walking boots size 6 summer walking boots womens	gladiator	clipless-cycling-shoes	riding	http://img.hejiegm.cn/img/am/taobang663/05.jpg	http://img.hejiegm.cn/img/am/taobang663/06.jpg	http://img.hejiegm.cn/img/am/taobang663/07.jpg	http://img.hejiegm.cn/img/am/taobang663/08.jpg	http://img.hejiegm.cn/img/am/taobang663/09.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Grey	Grey	US 14  ( EU 48 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Grey-50	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Grey US 15 (EU 49)	6935409004158	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 latest fashion in shoes mens fabric white shoes for men best shoes for man velcro shoes for elderly men's lightweight hiking shoes shoes for marathon running casual boots for men mens colorful shoes womens fashion shoes best workout shoes 2017 what is the best cross trainer mens loafers size 14 shoes online mens casual mens driving slippers lightweight velcro shoes for elderly online stylish shoes wide dress shoes loafers black mens best mens running trainers best stability running shoes 2015 lace up white heels loafers men shoes with air soles shoes of air womens cross training shoes best men's shoes good shoes 2017 best crossfit shoes for women boots shoes what are the best running shoes mens black driving loafers supportive cross training shoes hiking shoes for men sale	riding	backpacking	triathalon-multi-sport	http://img.hejiegm.cn/img/am/taobang663/05.jpg	http://img.hejiegm.cn/img/am/taobang663/06.jpg	http://img.hejiegm.cn/img/am/taobang663/07.jpg	http://img.hejiegm.cn/img/am/taobang663/08.jpg	http://img.hejiegm.cn/img/am/taobang663/09.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Grey	Grey	US 15  ( EU 49 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-39	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 6 (EU 38)	6935409004165	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 shoe drive red suede driving shoes neutral running shoes womens men's footwear online shopping suede driving shoes men comfy running shoes keep your shoes outside door designer mens shoes womens shoes melbourne lightweight sports shoes breathable casual shoes fashion shoes sale online best lightweight women's running shoes tan suede driving shoes best lightweight walking boots mens suede slip on shoes gold mens loafers slip on shoes online shopping men s shoes boot and shoe outdoor shoes men women's cloth shoes propet shoes dance shoes best cross training shoes for men 2017 driving shoes socks ecco womens shoes mens boots spot shoes cheap cross training shoes is walking barefoot good for you champagne colored heels mens training trainers best cross training shoes for wide feet	backpacking	clipless-cycling-shoes	espadrille	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 6   ( EU 38 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-40	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 6.5 (EU 39)	6935409004172	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 boston marathon gear distance running shoes sneaker stores ladies online shoes supportive shoes men's leather hiking boots high heels platform the shoe shop online womens shoes size 13 new style shoes trail running shoes waterproof men's all white dress shoes cheap hiking boots best running shoe for men 2017 breathable shoes for athlete's foot neutral running shoe cheap mens hiking boots formal shoes online shopping mens slip on shoes mens running shoes sale best womens training shoes 2017 air monarch shoes outdoor boots womens where to buy athletic shoes pink high heels gladiator shoes best shoes for the gym womens best shoe cushioning technology fabric pumps shoe shops for men new fashion sneakers shoes sneakers latest fashion shoes 2017 ladies cross training shoes online shoes shopping	comfort	backpacking	platform	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 6.5 ( EU 39 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-41	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 7 (EU 40)	6935409004189	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 shoe cushions fashionable shoes for girls online shoes order runner best womens running trainers old oxford shoes best running trainers 2015 women's gym trainers outdoor clogs remove your shoes outside womens wide dress shoes dress up shoes for men ladies shoes melbourne sandal ladies fashion best workout shoes for men 2017 sneakers ladies italian shoes for women running shoes near me hiking boots and shoes the best sport shoes cross trainer footwear slip on men shoes mens drivers nude high heels affordable mens shoes buy dress shoes online how to clean shoe fabric gray shoes for men chrome sneakers is it better to wear shoes or go barefoot fashion womens sneakers best lightweight hiking shoes old fashioned shoes lightweight walking boots walking hiking boots mens black loafers	flats-cycling-shoes	approach-hiking	running-minimal	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 7   ( EU 40 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-42	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 8 (EU 41)	6935409004196	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 breathable mens dress shoes breathable shoe insoles shiny mens shoes training shoes online hiking womens shoes best running shoes 2017 running shoes for women textile material shoes running events sneakers online womens colorful shoes heels sneakers for older men women with shoes ancient mummies found dress sandals men shoe sale online purple high heels patent leather shoes shoes with air cushion buy shoes for men online best mens driving loafers mummy found trendy shoes for women best shoes for a half marathon mens dress casual boots mesh material shoes kids shoes gold sparkly heels best rated running shoes 2016 tramping boots loafers for men leather dress up shoes mens breathable safety shoes best running trainers 2016 all shoe stores lightweight shoes for men womens cross trainer sneakers	engineer	mountain-biking	trail-running	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 8   ( EU 41 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-43	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 8.5 (EU 42)	6935409004202	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 mens suede loafers sale cut shoes ladies marathon running gear light walking shoes soft sole mens shoes mountain hiking shoes star canvas shoes outdoor footwear sale trendy shoes mens colorful shoes buy mens casual shoes kids sports shoes multi color heels top best running shoes the running shoe high heel shoes old ugly shoes is walking barefoot bad for your feet mens exotic shoes sneakers with cushion casual boots casual dress shoes men hiking water shoes womens marathon shoes pumps heels water resistant hiking boots beige platform heels shoes dada shoes buy hiking shoes online footwear of ladies women's basketball shoes top cross training shoes 2017 world best sports shoes fratelli mens shoes men loafer shoes boots shoes online best driving sneakers air 1 shoes online shopping of sports shoes	approach-hiking	road-biking	engineer	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 8.5 ( EU 42 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-44	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 9.5 (EU 43)	6935409004219	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 mens mid boots best shoes to run marathon training footwear white mens running shoes best workout shoes men trendy sneakers for ladies light trainers shoes multi coloured shoes high heels casual boat shoes mens summer hiking boots neon yellow heels suede black heels fashion sneakers for women trendy wedge shoes black and gold loafers mens online shoe sellers best rated hiking boots mens moccasins fashion shoes best casual shoes for men pull on walking boots mens all black shoes cover shoes breathable mesh shoes breathable office shoes brown suede heels rainbow coloured shoes men shoes buy mens white shoes shop for womens shoes never worn shoes ladies multi coloured shoes loafers mens shoes cheer shoes best running shoe for overpronation best shoes for hiking shoes wear on outside	track-shoes	cross-country-running	approach-hiking	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 9.5 ( EU 43 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-45	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 10.5 (EU 44)	6935409004226	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 womens shoes toronto ladies footwear stores online shopping for sports shoes branded formal shoes for men red platform heels steel toe shoes fashion sneakers womens peach shoes shoes to run casual male shoes black mens slip on shoes air cushion shoes manufacturers women's lightweight running shoes most cushioned running shoes for men breathable athletic shoes cheap shoe stores best sport sneakers high heel black shoes rubber running shoes boxing shoes old lady in shoe gold shoes for women 30 dollar shoes black and white heels outlet shoes inexpensive mens dress shoes black suede slip on shoes loafers female mens sports shoes online shopping loafer shoes women hiking shoes uk shoe shopping womens training sneakers best sneakers for running shoes moccasins mens running shoes lightweight	comfort	Mountaineering	approach-hiking	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 10.5( EU 44 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-46	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 11 (EU 45)	6935409004233	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 mens casual sneaker mens casual leather sneakers best driving shoes 2017 sport shoes shop men and women shoes hiking shoes men stylish slip on shoes gym shoes online shopping shoes online shoes outdoor best running shoes mens 2017 mens footwear brands lightest running shoes ever best shoes for men online diseases caused by not wearing shoes fashion heels online ballet shoes fabric world best shoes ventilated running shoes top sports shoes heels for ladies running shoes uk best running shoe multi colored sandals discontinued running shoes bates shoes mens tan casual shoes wedge heel shoes best athletic shoes for men best hiking shoes cheap sports shoes online cute hiking shoes walking running shoes putting fabric on shoes best runner sneakers best support running shoes gold open toe heels	Mountaineering	running-spikes	motorcycle	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 11  ( EU 45 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-47	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 12 (EU 46)	6935409004240	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 top shoes for running youth running shoes mens runners retro sneakers cool sneakers for ladies feet never worn shoes online womens shoes shopping golf shoes cheap pumps shoes grey trainers womens brands of sports shoes mid top training shoes best gym shoes 2017 latest heels for ladies neon pink heels best beginner running shoes shoes purchase shoes women shoes outdoor slip on shoes casual walking boots cute shoes for women shopping for shoes online infant shoes sport shoes price fitness trainers shoes review shoes cross training sneakers white sneakers womens fashion extra wide hiking boots mod podge heels best running shoes for women 2017 cushion sole cross training shoes best women's cross training sneakers white old man shoes is walking barefoot good black trainers womens best running shoe for marathon	cross-country-running	sports-fan	gladiator	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 12  ( EU 46 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-taobang-men-taobang663-Purple-48	King Wear Men's Outdoor Brushstroke Underlays Cushioning Climbing Tourism Sports Trail Running Shoes Purple US 13 (EU 47)	6935409004257	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			47	94		4				20																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 light cross training shoes sanitas shoes lightweight runners great cross training shoes wearing slippers outside tap shoes piloti shoes old man comforts shoes take your shoes off at the door sports runners running shoe ratings minimalist running shoes half shoes for ladies trending womens sneakers sale shoes online stylish trainers womens orange shoes ladies fashion pumps man driving men's mid hiking boots shoes with the most cushion female running shoes sexy shoes for women white ladies shoes best running shoes with support and cushion top 5 running shoes 2017 blue heeled shoes breathable sole shoes dressing shoes for men black air shoes best running shoes 2017 for men cheap trendy shoes discount sports shoes outdoor shoes womens cheap athletic shoes online hiking waterproof boots	gladiator	trail-running	slouch	http://img.hejiegm.cn/img/am/taobang663/10.jpg	http://img.hejiegm.cn/img/am/taobang663/11.jpg	http://img.hejiegm.cn/img/am/taobang663/12.jpg	http://img.hejiegm.cn/img/am/taobang663/13.jpg	http://img.hejiegm.cn/img/am/taobang663/14.jpg											Child	zsl-taobang-men-taobang663	Variation	sizecolor			China	model	2017		mens	Purple	Purple	US 13  ( EU 47 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
